Date,Price
2019-02-08,54.74399948120117
2019-02-11,55.1875
2019-02-12,55.550498962402344
2019-02-13,56.652000427246094
2019-02-14,56.25
2019-02-15,56.96500015258789
2019-02-19,55.832000732421875
2019-02-20,56.444000244140625
2019-02-21,55.93899917602539
2019-02-22,55.48500061035156
2019-02-25,56.096500396728516
2019-02-26,55.71849822998047
2019-02-27,55.70050048828125
2019-02-28,55.95000076293945
2019-03-01,56.54999923706055
2019-03-04,57.72800064086914
2019-03-05,57.79999923706055
2019-03-06,58.5880012512207
2019-03-07,58.025001525878906
2019-03-08,56.69499969482422
2019-03-11,57.599998474121094
2019-03-12,59.1150016784668
2019-03-13,60.29650115966797
2019-03-14,59.95100021362305
2019-03-15,59.900001525878906
2019-03-18,59.484500885009766
2019-03-19,59.58599853515625
2019-03-20,60.06999969482422
2019-03-21,61.0
2019-03-22,61.442501068115234
2019-03-25,59.97800064086914
2019-03-26,60.259498596191406
2019-03-27,59.59600067138672
2019-03-28,58.775001525878906
2019-03-29,59.00899887084961
2019-04-01,59.37699890136719
2019-04-02,60.002498626708984
2019-04-03,60.6349983215332
2019-04-04,60.56449890136719
2019-04-05,60.96500015258789
2019-04-08,60.55550003051758
2019-04-09,60.09450149536133
2019-04-10,60.25450134277344
2019-04-11,60.44499969482422
2019-04-12,60.78099822998047
2019-04-15,61.204498291015625
2019-04-16,61.5
2019-04-17,61.849998474121094
2019-04-18,62.25
2019-04-22,61.833499908447266
2019-04-23,62.832000732421875
2019-04-24,63.52949905395508
2019-04-25,63.51499938964844
2019-04-26,63.66899871826172
2019-04-29,64.02549743652344
2019-04-30,59.53150177001953
2019-05-01,59.875
2019-05-02,58.630001068115234
2019-05-03,58.87049865722656
2019-05-06,58.599998474121094
2019-05-07,59.29050064086914
2019-05-08,58.864498138427734
2019-05-09,58.130001068115234
2019-05-10,58.44200134277344
2019-05-13,57.262001037597656
2019-05-14,57.11600112915039
2019-05-15,56.127498626708984
2019-05-16,58.59199905395508
2019-05-17,58.791500091552734
2019-05-20,57.650001525878906
2019-05-21,57.7239990234375
2019-05-22,57.5625
2019-05-23,57.30350112915039
2019-05-24,57.599998474121094
2019-05-28,57.07400131225586
2019-05-29,56.6349983215332
2019-05-30,56.00749969482422
2019-05-31,55.28200149536133
2019-06-03,53.346500396728516
2019-06-04,52.2244987487793
2019-06-05,52.75
2019-06-06,52.31050109863281
2019-06-07,52.7140007019043
2019-06-10,53.849998474121094
2019-06-11,54.8494987487793
2019-06-12,53.997501373291016
2019-06-13,54.23550033569336
2019-06-14,54.48699951171875
2019-06-17,54.45500183105469
2019-06-18,55.57500076293945
2019-06-19,55.36199951171875
2019-06-20,56.084999084472656
2019-06-21,55.49300003051758
2019-06-24,56.0
2019-06-25,55.75400161743164
2019-06-26,54.54999923706055
2019-06-27,54.337501525878906
2019-06-28,53.86149978637695
2019-07-01,55.051998138427734
2019-07-02,55.24150085449219
2019-07-03,55.92499923706055
2019-07-05,55.96849822998047
2019-07-08,56.29349899291992
2019-07-09,55.51599884033203
2019-07-10,56.61600112915039
2019-07-11,57.30799865722656
2019-07-12,57.14649963378906
2019-07-15,57.266998291015625
2019-07-16,57.33649826049805
2019-07-17,57.54600143432617
2019-07-18,57.099998474121094
2019-07-19,57.465999603271484
2019-07-22,56.77349853515625
2019-07-23,57.17250061035156
2019-07-24,56.63100051879883
2019-07-25,56.9474983215332
2019-07-26,61.400001525878906
2019-07-29,62.125
2019-07-30,61.349998474121094
2019-07-31,61.243499755859375
2019-08-01,60.881500244140625
2019-08-02,60.150001525878906
2019-08-05,58.64849853515625
2019-08-06,58.2760009765625
2019-08-07,57.88999938964844
2019-08-08,59.32149887084961
2019-08-09,59.9995002746582
2019-08-12,59.0
2019-08-13,58.717498779296875
2019-08-14,58.80350112915039
2019-08-15,58.42150115966797
2019-08-16,59.03950119018555
2019-08-19,59.59149932861328
2019-08-20,59.76750183105469
2019-08-21,59.79100036621094
2019-08-22,59.689998626708984
2019-08-23,59.25849914550781
2019-08-26,57.97249984741211
2019-08-27,59.150001525878906
2019-08-28,58.243499755859375
2019-08-29,59.32099914550781
2019-08-30,60.01750183105469
2019-09-03,59.092498779296875
2019-09-04,58.97249984741211
2019-09-05,59.68299865722656
2019-09-06,60.457000732421875
2019-09-09,60.354000091552734
2019-09-10,59.804500579833984
2019-09-11,60.19449996948242
2019-09-12,61.173500061035156
2019-09-13,61.605499267578125
2019-09-16,61.52199935913086
2019-09-17,61.58150100708008
2019-09-18,61.512001037597656
2019-09-19,61.61600112915039
2019-09-20,61.68199920654297
2019-09-23,61.32849884033203
2019-09-24,62.0
2019-09-25,60.800498962402344
2019-09-26,62.106998443603516
2019-09-27,62.14149856567383
2019-09-30,61.029998779296875
2019-10-01,61.1245002746582
2019-10-02,59.82500076293945
2019-10-03,59.16699981689453
2019-10-04,59.714500427246094
2019-10-07,60.349998474121094
2019-10-08,59.938499450683594
2019-10-09,60.06650161743164
2019-10-10,59.93000030517578
2019-10-11,61.201499938964844
2019-10-14,60.69449996948242
2019-10-15,61.07500076293945
2019-10-16,62.09049987792969
2019-10-17,62.56999969482422
2019-10-18,62.734500885009766
2019-10-21,62.435001373291016
2019-10-22,62.2239990234375
2019-10-23,62.010501861572266
2019-10-24,62.955501556396484
2019-10-25,62.599998474121094
2019-10-28,63.75
2019-10-29,63.79999923706055
2019-10-30,62.75749969482422
2019-10-31,63.0
2019-11-01,63.290000915527344
2019-11-04,63.80550003051758
2019-11-05,64.55999755859375
2019-11-06,64.50450134277344
2019-11-07,64.71399688720703
2019-11-08,65.07599639892578
2019-11-11,65.19999694824219
2019-11-12,64.92849731445312
2019-11-13,64.65899658203125
2019-11-14,64.75
2019-11-15,65.75250244140625
2019-11-18,66.61699676513672
2019-11-19,66.33149719238281
2019-11-20,65.56800079345703
2019-11-21,64.9625015258789
2019-11-22,65.1500015258789
2019-11-25,64.81300354003906
2019-11-26,65.49549865722656
2019-11-27,65.77100372314453
2019-11-29,65.33000183105469
2019-12-02,65.12799835205078
2019-12-03,63.93299865722656
2019-12-04,65.30500030517578
2019-12-05,66.3499984741211
2019-12-06,66.63749694824219
2019-12-09,66.94300079345703
2019-12-10,66.99700164794922
2019-12-11,67.41500091552734
2019-12-12,67.1604995727539
2019-12-13,67.3949966430664
2019-12-16,67.75
2019-12-17,68.12049865722656
2019-12-18,67.8499984741211
2019-12-19,67.59549713134766
2019-12-20,68.15499877929688
2019-12-23,67.9365005493164
2019-12-24,67.510498046875
2019-12-26,67.32749938964844
2019-12-27,68.19999694824219
2019-12-30,67.84049987792969
2019-12-31,66.78949737548828
2020-01-02,67.42050170898438
2020-01-03,67.4000015258789
2020-01-06,67.58149719238281
2020-01-07,70.02300262451172
2020-01-08,69.74099731445312
2020-01-09,71.09649658203125
2020-01-10,71.47350311279297
2020-01-13,71.76249694824219
2020-01-14,72.0
2020-01-15,71.6510009765625
2020-01-16,72.27249908447266
2020-01-17,73.12699890136719
2020-01-21,73.94999694824219
2020-01-22,74.48650360107422
2020-01-23,74.37750244140625
2020-01-24,74.64099884033203
2020-01-27,71.5770034790039
2020-01-28,72.08699798583984
2020-01-29,72.9229965209961
2020-01-30,71.90499877929688
2020-01-31,73.39299774169922
2020-02-03,73.0824966430664
2020-02-04,72.72450256347656
2020-02-05,73.18049621582031
2020-02-06,72.5989990234375
2020-02-07,73.36949920654297
2020-02-10,73.86150360107422
2020-02-11,75.66349792480469
2020-02-12,75.79299926757812
2020-02-13,75.5
2020-02-14,75.72650146484375
2020-02-18,75.71700286865234
2020-02-19,76.36000061035156
2020-02-20,75.95050048828125
2020-02-21,75.22899627685547
2020-02-24,71.15249633789062
2020-02-25,71.55000305175781
2020-02-26,69.7490005493164
2020-02-27,67.95700073242188
2020-02-28,63.71549987792969
2020-03-02,67.56950378417969
2020-03-03,69.88400268554688
2020-03-04,67.947998046875
2020-03-05,67.27749633789062
2020-03-06,63.497501373291016
2020-03-09,60.24800109863281
2020-03-10,62.71950149536133
2020-03-11,62.41350173950195
2020-03-12,56.13100051879883
2020-03-13,58.7495002746582
2020-03-16,54.480499267578125
2020-03-17,54.53200149536133
2020-03-18,52.99700164794922
2020-03-19,54.4109992980957
2020-03-20,56.54499816894531
2020-03-23,52.81850051879883
2020-03-24,55.19900131225586
2020-03-25,56.229000091552734
2020-03-26,55.736000061035156
2020-03-27,56.37350082397461
2020-03-30,56.63199996948242
2020-03-31,57.436500549316406
2020-04-01,56.20000076293945
2020-04-02,55.0
2020-04-03,55.73550033569336
2020-04-06,56.650001525878906
2020-04-07,60.85049819946289
2020-04-08,60.154998779296875
2020-04-09,60.909000396728516
2020-04-13,60.07500076293945
2020-04-14,61.99850082397461
2020-04-15,62.32550048828125
2020-04-16,63.356998443603516
2020-04-17,64.08499908447266
2020-04-20,63.49449920654297
2020-04-21,62.135501861572266
2020-04-22,62.05550003051758
2020-04-23,63.2869987487793
2020-04-24,62.75
2020-04-27,64.5999984741211
2020-04-28,64.16000366210938
2020-04-29,67.25
2020-04-30,66.56800079345703
2020-05-01,66.20449829101562
2020-05-04,65.40650177001953
2020-05-05,66.875
2020-05-06,67.9000015258789
2020-05-07,68.06549835205078
2020-05-08,69.09100341796875
2020-05-11,68.8395004272461
2020-05-12,70.41100311279297
2020-05-13,68.80799865722656
2020-05-14,66.6760025024414
2020-05-15,67.41300201416016
2020-05-18,68.0790023803711
2020-05-19,69.27400207519531
2020-05-20,69.45800018310547
2020-05-21,70.54949951171875
2020-05-22,70.19499969482422
2020-05-26,72.0979995727539
2020-05-27,71.0
2020-05-28,70.0
2020-05-29,71.02149963378906
2020-06-01,71.28500366210938
2020-06-02,71.75
2020-06-03,72.13500213623047
2020-06-04,71.83899688720703
2020-06-05,70.78199768066406
2020-06-08,71.31400299072266
2020-06-09,72.26200103759766
2020-06-10,73.07550048828125
2020-06-11,72.05149841308594
2020-06-12,71.29299926757812
2020-06-15,69.47450256347656
2020-06-16,72.44999694824219
2020-06-17,72.64700317382812
2020-06-18,72.49250030517578
2020-06-19,72.0
2020-06-22,71.25050354003906
2020-06-23,72.5999984741211
2020-06-24,73.16400146484375
2020-06-25,71.56099700927734
2020-06-26,71.63150024414062
2020-06-29,68.01699829101562
2020-06-30,69.84400177001953
2020-07-01,70.95850372314453
2020-07-02,72.59200286865234
2020-07-06,74.40750122070312
2020-07-07,74.80650329589844
2020-07-08,75.04000091552734
2020-07-09,75.49649810791016
2020-07-10,75.6624984741211
2020-07-13,77.49700164794922
2020-07-14,74.6395034790039
2020-07-15,76.1614990234375
2020-07-16,75.07499694824219
2020-07-17,75.84549713134766
2020-07-20,75.75
2020-07-21,79.25150299072266
2020-07-22,77.7854995727539
2020-07-23,78.29650115966797
2020-07-24,74.95950317382812
2020-07-27,75.66300201416016
2020-07-28,76.25
2020-07-29,75.25
2020-07-30,74.89849853515625
2020-07-31,74.85250091552734
2020-08-03,74.55000305175781
2020-08-04,74.33550262451172
2020-08-05,73.84100341796875
2020-08-06,73.80750274658203
2020-08-07,75.4520034790039
2020-08-10,74.54000091552734
2020-08-11,74.69999694824219
2020-08-12,74.35600280761719
2020-08-13,75.4104995727539
2020-08-14,75.68049621582031
2020-08-17,75.79850006103516
2020-08-18,76.30599975585938
2020-08-19,77.62449645996094
2020-08-20,76.99849700927734
2020-08-21,78.58999633789062
2020-08-24,79.62349700927734
2020-08-25,79.00499725341797
2020-08-26,80.31500244140625
2020-08-27,82.33049774169922
2020-08-28,81.47350311279297
2020-08-31,82.17849731445312
2020-09-01,81.60800170898438
2020-09-02,83.40049743652344
2020-09-03,84.97599792480469
2020-09-04,80.44999694824219
2020-09-08,76.25
2020-09-09,77.44499969482422
2020-09-10,77.50900268554688
2020-09-11,76.40750122070312
2020-09-14,76.5824966430664
2020-09-15,76.39450073242188
2020-09-16,77.1240005493164
2020-09-17,74.29049682617188
2020-09-18,74.41500091552734
2020-09-21,71.58100128173828
2020-09-22,72.51599884033203
2020-09-23,72.60449981689453
2020-09-24,70.13400268554688
2020-09-25,71.25250244140625
2020-09-28,73.59950256347656
2020-09-29,73.19550323486328
2020-09-30,73.0469970703125
2020-10-01,74.18299865722656
2020-10-02,72.98149871826172
2020-10-05,73.13249969482422
2020-10-06,73.7750015258789
2020-10-07,72.96549987792969
2020-10-08,73.27249908447266
2020-10-09,74.64299774169922
2020-10-12,76.9000015258789
2020-10-13,78.85050201416016
2020-10-14,78.7300033569336
2020-10-15,77.2249984741211
2020-10-16,78.09149932861328
2020-10-19,78.79650115966797
2020-10-20,76.15550231933594
2020-10-21,78.49250030517578
2020-10-22,79.25
2020-10-23,80.75250244140625
2020-10-26,80.75
2020-10-27,79.44650268554688
2020-10-28,77.50050354003906
2020-10-29,75.85099792480469
2020-10-30,83.37200164794922
2020-11-02,81.177001953125
2020-11-03,81.53800201416016
2020-11-04,85.27899932861328
2020-11-05,88.52249908447266
2020-11-06,87.56700134277344
2020-11-09,89.79900360107422
2020-11-10,86.4885025024414
2020-11-11,87.41999816894531
2020-11-12,87.0999984741211
2020-11-13,87.4000015258789
2020-11-16,88.20700073242188
2020-11-17,88.39299774169922
2020-11-18,87.83200073242188
2020-11-19,86.6614990234375
2020-11-20,88.0999984741211
2020-11-23,87.01100158691406
2020-11-24,86.375
2020-11-25,88.3905029296875
2020-11-27,88.22699737548828
2020-11-30,88.78250122070312
2020-12-01,88.33300018310547
2020-12-02,89.76799774169922
2020-12-03,91.0270004272461
2020-12-04,91.01100158691406
2020-12-07,90.77749633789062
2020-12-08,90.4260025024414
2020-12-09,90.51799774169922
2020-12-10,88.12999725341797
2020-12-11,88.0
2020-12-14,88.53600311279297
2020-12-15,87.99299621582031
2020-12-16,88.45549774169922
2020-12-17,88.19650268554688
2020-12-18,87.30850219726562
2020-12-21,85.45649719238281
2020-12-22,86.46649932861328
2020-12-23,86.19650268554688
2020-12-24,86.44999694824219
2020-12-28,87.24549865722656
2020-12-29,89.36150360107422
2020-12-30,88.25
2020-12-31,86.8635025024414
2021-01-04,88.0
2021-01-05,86.25450134277344
2021-01-06,85.01300048828125
2021-01-07,86.33799743652344
2021-01-08,88.85800170898438
2021-01-11,88.85099792480469
2021-01-12,87.26799774169922
2021-01-13,86.36599731445312
2021-01-14,87.44349670410156
2021-01-15,86.45099639892578
2021-01-19,87.1500015258789
2021-01-20,91.31849670410156
2021-01-21,94.68250274658203
2021-01-22,94.572998046875
2021-01-25,95.63700103759766
2021-01-26,94.29949951171875
2021-01-27,93.74549865722656
2021-01-28,91.55000305175781
2021-01-29,91.70099639892578
2021-02-01,92.22949981689453
2021-02-02,95.65650177001953
2021-02-03,103.28050231933594
2021-02-04,103.03099822998047
2021-02-05,102.97799682617188
2021-02-08,105.0
2021-02-09,103.73999786376953
2021-02-10,104.15699768066406
2021-02-11,104.55000305175781
2021-02-12,103.9885025024414
2021-02-16,104.5875015258789
2021-02-17,104.6989974975586
2021-02-18,105.25
2021-02-19,105.3895034790039
2021-02-22,102.68000030517578
2021-02-23,100.69950103759766
2021-02-24,101.50199890136719
2021-02-25,102.79650115966797
2021-02-26,101.49749755859375
2021-03-01,102.4000015258789
2021-03-02,103.24199676513672
2021-03-03,102.59750366210938
2021-03-04,100.74349975585938
2021-03-05,103.05750274658203
2021-03-08,104.2030029296875
2021-03-09,102.48750305175781
2021-03-10,103.06999969482422
2021-03-11,102.91100311279297
2021-03-12,103.82050323486328
2021-03-15,102.2490005493164
2021-03-16,103.29949951171875
2021-03-17,103.42350006103516
2021-03-18,102.40899658203125
2021-03-19,101.48650360107422
2021-03-22,101.38150024414062
2021-03-23,101.99749755859375
2021-03-24,102.58799743652344
2021-03-25,101.45249938964844
2021-03-26,101.5895004272461
2021-03-29,101.10800170898438
2021-03-30,102.64900207519531
2021-03-31,102.72000122070312
2021-04-01,104.61250305175781
2021-04-05,107.35749816894531
2021-04-06,110.5459976196289
2021-04-07,110.65499877929688
2021-04-08,113.19999694824219
2021-04-09,112.27200317382812
2021-04-12,112.70600128173828
2021-04-13,112.54949951171875
2021-04-14,113.37149810791016
2021-04-15,113.09750366210938
2021-04-16,114.46199798583984
2021-04-19,113.50900268554688
2021-04-20,114.87449645996094
2021-04-21,113.60250091552734
2021-04-22,113.7699966430664
2021-04-23,113.3499984741211
2021-04-26,115.22599792480469
2021-04-27,115.88150024414062
2021-04-28,119.625
2021-04-29,119.46150207519531
2021-04-30,118.4010009765625
2021-05-03,118.24549865722656
2021-05-04,115.67749786376953
2021-05-05,116.43150329589844
2021-05-06,115.31649780273438
2021-05-07,118.19450378417969
2021-05-10,116.40699768066406
2021-05-11,112.15350341796875
2021-05-12,111.30950164794922
2021-05-13,111.30599975585938
2021-05-14,112.927001953125
2021-05-17,113.17849731445312
2021-05-18,115.11750030517578
2021-05-19,111.42150115966797
2021-05-20,114.55000305175781
2021-05-21,115.87049865722656
2021-05-24,115.74449920654297
2021-05-25,118.5999984741211
2021-05-26,118.32599639892578
2021-05-27,119.45249938964844
2021-05-28,118.72100067138672
2021-06-01,118.72200012207031
2021-06-02,119.4574966430664
2021-06-03,117.2864990234375
2021-06-04,118.4635009765625
2021-06-07,119.47200012207031
2021-06-08,120.60050201416016
2021-06-09,120.57150268554688
2021-06-10,120.34600067138672
2021-06-11,122.0
2021-06-14,121.61299896240234
2021-06-15,122.44999694824219
2021-06-16,121.5719985961914
2021-06-17,120.69750213623047
2021-06-18,121.36699676513672
2021-06-21,120.50050354003906
2021-06-22,121.75
2021-06-23,122.09349822998047
2021-06-24,122.69999694824219
2021-06-25,122.0
2021-06-28,122.67849731445312
2021-06-29,122.67050170898438
2021-06-30,121.99449920654297
2021-07-01,121.7249984741211
2021-07-02,123.1500015258789
2021-07-06,125.64849853515625
2021-07-07,127.16200256347656
2021-07-08,124.0260009765625
2021-07-09,125.0250015258789
2021-07-12,126.1780014038086
2021-07-13,127.03849792480469
2021-07-14,127.95800018310547
2021-07-15,128.6490020751953
2021-07-16,127.66300201416016
2021-07-19,126.0895004272461
2021-07-20,125.52749633789062
2021-07-21,126.13349914550781
2021-07-22,127.84400177001953
2021-07-23,130.4304962158203
2021-07-26,133.32850646972656
2021-07-27,134.25050354003906
2021-07-28,136.31199645996094
2021-07-29,136.14999389648438
2021-07-30,135.03500366210938
2021-08-02,135.11700439453125
2021-08-03,135.13499450683594
2021-08-04,135.34950256347656
2021-08-05,135.6804962158203
2021-08-06,136.04200744628906
2021-08-09,135.9425048828125
2021-08-10,137.3419952392578
2021-08-11,137.18150329589844
2021-08-12,135.97549438476562
2021-08-13,137.25
2021-08-16,137.52499389648438
2021-08-17,137.75
2021-08-18,136.5
2021-08-19,134.4355010986328
2021-08-20,136.0
2021-08-23,137.96949768066406
2021-08-24,140.6114959716797
2021-08-25,141.625
2021-08-26,141.75
2021-08-27,141.65249633789062
2021-08-30,144.39999389648438
2021-08-31,145.14700317382812
2021-09-01,145.0
2021-09-02,145.21600341796875
2021-09-03,143.08050537109375
2021-09-07,143.83450317382812
2021-09-08,144.10000610351562
2021-09-09,143.8404998779297
2021-09-10,144.21249389648438
2021-09-13,141.94949340820312
2021-09-14,142.99549865722656
2021-09-15,142.77149963378906
2021-09-16,143.95050048828125
2021-09-17,143.03050231933594
2021-09-20,138.1614990234375
2021-09-21,139.74949645996094
2021-09-22,139.3040008544922
2021-09-23,140.9875030517578
2021-09-24,140.5384979248047
2021-09-27,140.80450439453125
2021-09-28,138.65499877929688
2021-09-29,136.97999572753906
2021-09-30,134.26150512695312
2021-10-01,134.44749450683594
2021-10-04,135.9604949951172
2021-10-05,134.04100036621094
2021-10-06,134.75
2021-10-07,138.89199829101562
2021-10-08,139.57699584960938
2021-10-11,139.29200744628906
2021-10-12,139.47999572753906
2021-10-13,137.40249633789062
2021-10-14,139.4739990234375
2021-10-15,141.614501953125
2021-10-18,141.07650756835938
2021-10-19,143.3874969482422
2021-10-20,143.33799743652344
2021-10-21,141.7689971923828
2021-10-22,139.14999389648438
2021-10-25,137.5500030517578
2021-10-26,139.2635040283203
2021-10-27,139.40499877929688
2021-10-28,147.13450622558594
2021-10-29,145.0780029296875
2021-11-01,148.04600524902344
2021-11-02,144.57949829101562
2021-11-03,145.90049743652344
2021-11-04,147.12449645996094
2021-11-05,149.16949462890625
2021-11-08,149.8249969482422
2021-11-09,149.23300170898438
2021-11-10,147.5
2021-11-11,146.489501953125
2021-11-12,146.61549377441406
2021-11-15,148.90049743652344
2021-11-16,148.14950561523438
2021-11-17,148.02749633789062
2021-11-18,148.2415008544922
2021-11-19,149.97549438476562
2021-11-22,149.33250427246094
2021-11-23,146.1529998779297
2021-11-24,145.47349548339844
2021-11-26,144.34849548339844
2021-11-29,144.0
2021-11-30,145.0084991455078
2021-12-01,144.0
2021-12-02,141.25
2021-12-03,143.68099975585938
2021-12-06,143.04049682617188
2021-12-07,145.59649658203125
2021-12-08,147.59649658203125
2021-12-09,147.59100341796875
2021-12-10,148.6999969482422
2021-12-13,147.781494140625
2021-12-14,143.96800231933594
2021-12-15,143.40899658203125
2021-12-16,147.17050170898438
2021-12-17,142.5
2021-12-20,140.0
2021-12-21,142.05349731445312
2021-12-22,143.0675048828125
2021-12-23,146.5
2021-12-27,147.25599670410156
2021-12-28,148.23599243164062
2021-12-29,146.64450073242188
2021-12-30,146.69400024414062
2021-12-31,146.0500030517578
2022-01-03,145.05499267578125
2022-01-04,145.39599609375
2022-01-05,144.4199981689453
2022-01-06,136.99850463867188
